seed,condition,scenario,IAE,ISE,SSE,ControlEnergy,MeanAbsVoltage,MaxAbsVoltage,NearSaturationFraction,SaturationFraction,RiseTime,SettlingTime,Overshoot,dt
5,ra_plus_50,step_load_disturbance,17.247838258071283,1119.4254205857765,0.34044179496351035,213.47727665313658,19.02309433937089,24.0,0.720558882235529,0.718562874251497,0.28899999999998094,0.3559999999999771,0.34044179496351035,0.0010000000000000002
5,ra_plus_50,ramp,0.3387605083851406,0.23189621919285108,0.6091919310556477,141.95613240023843,16.767947972059204,18.32067108154297,0.0,0.0,,,,0.0010000000000000002
5,ra_plus_50,sine,19.583511639513556,1545.6608078420436,1.0277489995100666,205.6090322567431,18.73477951562422,24.0,0.656686626746507,0.5968063872255489,,,,0.0010000000000000002
5,j_plus_50,step_nominal,18.345877289394245,1216.1468682506927,0.5618628414976286,212.31185966876293,18.45356748724002,24.0,0.7265469061876247,0.7265469061876247,0.29299999999997994,0.35999999999997667,0.5680857685681246,0.0010000000000000002
5,j_plus_50,step_load_disturbance,18.674320070127717,1226.8072380532453,0.40761240153342726,222.79160021553912,19.519930426120904,24.0,0.7584830339321357,0.7564870259481038,0.3059999999999785,0.374999999999975,0.40761240153342726,0.0010000000000000002
5,j_plus_50,ramp,0.36226587268298127,0.26681423222682477,0.6206333046913812,141.93308298237852,16.764914772152856,18.308895111083984,0.0,0.0,,,,0.0010000000000000002
5,j_plus_50,sine,20.73431499480907,1666.0458861331117,1.0690436024088257,211.4976548811524,19.05321362093107,24.0,0.6826347305389222,0.6227544910179641,,,,0.0010000000000000002
5,friction,step_nominal,12.58127490175602,829.0287930040645,0.4655056296251985,146.69176724162554,13.704882268429136,24.0,0.49500998003992014,0.49500998003992014,0.19999999999999163,0.24499999999998934,0.5280605028221288,0.0010000000000000002
5,friction,step_load_disturbance,12.589841571504126,829.6281471175924,0.35032320175075427,153.0533648713322,14.778175305843654,24.0,0.5049900199600799,0.5029940119760479,0.2029999999999913,0.2499999999999888,0.3757832636143519,0.0010000000000000002
5,friction,ramp,0.17324087682952283,0.06326312747626345,0.2610245679856291,74.5626032263597,12.146550225853883,13.621143341064453,0.0,0.0,,,,0.0010000000000000002
5,friction,sine,15.826481243058923,1195.9855348571946,0.5956607216306224,165.59339023573256,16.044961568311116,24.0,0.49700598802395207,0.49700598802395207,,,,0.0010000000000000002
5,saturation,step_nominal,26.940787110977674,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,0.4339999999999619,,0.0,0.0010000000000000002
5,saturation,step_load_disturbance,28.517745020124764,1898.9442789255695,18.426330494000013,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
5,saturation,ramp,2.505596497225082,15.23624533460533,9.067490218759659,275.5034682169445,23.32497374403471,24.0,0.9321357285429142,0.9001996007984032,,,,0.0010000000000000002
5,saturation,sine,26.940787110977677,2198.1944179032535,7.922247162375385,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
5,combined_stress,step_nominal,29.81582340925516,2045.1022570166642,19.954979792767375,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
5,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
5,combined_stress,ramp,5.309331037579646,72.98096972219611,20.92821836377898,281.03399969265445,23.585485563755004,24.0,0.9640718562874252,0.9540918163672655,,,,0.0010000000000000002
5,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
6,nominal,step_nominal,12.327852841977029,811.3578925114264,0.5423236369519913,142.96626641807563,13.260578711510053,24.0,0.48502994011976047,0.48502994011976047,0.19499999999999218,0.2399999999999899,0.5591099018292169,0.0010000000000000002
6,nominal,step_load_disturbance,12.32684730700832,811.7803718736454,0.37550807618360693,148.678149062492,14.328096459389046,24.0,0.4930139720558882,0.49101796407185627,0.19699999999999196,0.24399999999998945,0.41846283298562525,0.0010000000000000002
